412021093001001              31.12.20093           31.12.2009401.12.201300431.12.200900131.12.200902                                                                                                                        
612021093001001000            31.12.20040531.12.201021            31.12.199300            31.12.20130131.12.201000010            31.12.2006  F02    31.12.201900100121608                                                   
612021093001051036            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051037            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051038            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051039            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051043            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F01    31.12.201900600644303                                                   
612021093001051044            31.12.20040431.12.201022            31.12.199300            31.12.20130231.12.201300030            31.12.2006  F04    31.12.201900700731506                                                   
612021093001051045            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F01    31.12.201900000055101                                                   
612021093001051046            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900800844303                                                   
612021093001051047            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051048            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700733505                                                   
612021093001051049            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000070            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051050            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051051            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051052            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051053            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051054            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051057            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F01    31.12.201900000055101                                                   
612021093001051058            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051060            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051061            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051062            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F01    31.12.201900000055101                                                   
612021093001051063            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051064            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900500544404                                                   
612021093001051065            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051067            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051068            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051069            31.12.20040431.12.201050            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201900700733505                                                   
612021093001051071            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201300070            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051072            31.12.20040431.12.201040            31.12.199300            31.12.20130231.12.201300050            31.12.2006  F04    31.12.201900800841303                                                   
612021093001051073            31.12.20040431.12.201040            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201900800843303                                                   
612021093001051074            31.12.20040431.12.201040            31.12.199300            31.12.20130231.12.201300040            01.01.2019  F01    31.12.201900900942303                                                   
612021093001051075            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051076            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900500544404                                                   
612021093001051077            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F01    31.12.201900000055101                                                   
612021093001051078            31.12.20040431.12.201040            31.12.199300            31.12.20170331.12.201000090            31.12.2006  F04    31.12.201900900943303                                                   
612021093001051079            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051080            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051081            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051082            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051083            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051084            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900600644303                                                   
612021093001051085            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051086            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051087            31.12.20040431.12.201050            31.12.199300            31.12.20170331.12.201000090            31.12.2006  F04    31.12.201900700733505                                                   
612021093001051088            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051089            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201900500544404                                                   
612021093001051090            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900500544404                                                   
612021093001051092            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051093            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900600644303                                                   
612021093001051096            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051097            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201300070            31.12.2006  F04    31.12.201900500543404                                                   
612021093001051098            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051099            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051100            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051102            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051103            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900500544404                                                   
612021093001051104            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051105            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051107            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051108            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051109            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051110            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051113            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            01.01.2019  F04    31.12.201900700734505                                                   
612021093001051114            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201300070            31.12.2006  F04    31.12.201900700733505                                                   
612021093001051117            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051118            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900800844303                                                   
612021093001051119            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900500544404                                                   
612021093001051120            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051121            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F01    31.12.201900600644303                                                   
612021093001051122            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700733505                                                   
612021093001051125            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051126            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051127            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201300070            31.12.2006  F04    31.12.201900000055202                                                   
612021093001051128            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051129            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F01    31.12.201900000055101                                                   
612021093001051130            31.12.20040431.12.201050            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201900700732505                                                   
612021093001051131            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051132            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F01    31.12.201900600644303                                                   
612021093001051133            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051134            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051135            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900900944303                                                   
612021093001051136            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051137            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F01    31.12.201900900944303                                                   
612021093001051138            31.12.20040431.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051139            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001051140            31.12.20040431.12.201350            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
612021093001051141            31.12.20040431.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900700734505                                                   
412021093001053              31.12.20092           31.12.2009301.12.201300731.12.200900531.12.200902                                                                                                                        
612021093001053001            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001053002            31.12.20040131.12.201050            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201901101143404                                                   
612021093001053003            31.12.20040131.12.201050            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201903203211710                                                   
612021093001053004            31.12.20040131.12.201050            31.12.199300            31.12.20170231.12.201000090            31.12.2006  F04    31.12.201901201243404                                                   
612021093001053005            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053006            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053007            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053008            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001053009            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201300070            31.12.2006  F04    31.12.201900300323607                                                   
612021093001053010            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901101144404                                                   
612021093001053011            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053012            31.12.20040131.12.201050            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201903203212709                                                   
612021093001053013            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053014            31.12.20040131.12.201050            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201901101143404                                                   
612021093001053015            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053016            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901101144404                                                   
612021093001053017            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053018            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053019            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053020            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201300050            31.12.2006  F04    31.12.201903203213709                                                   
612021093001053021            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053022            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053023            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203212709                                                   
612021093001053024            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053025            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053026            31.12.20040131.12.201050            31.12.199300            31.12.20170231.12.201000090            31.12.2006  F04    31.12.201901201243404                                                   
612021093001053027            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053028            31.12.20040131.12.201050            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201903203213709                                                   
612021093001053029            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053030            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001053031            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053032            31.12.20040131.12.201022            31.12.199305            31.12.20130231.12.201300030            31.12.2006  F04    31.12.201903203211710                                                   
612021093001053033            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001053034            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053035            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901101144404                                                   
612021093001053036            31.12.20040131.12.201050            31.12.199300            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053037            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901101144404                                                   
612021093001053038            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053039            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053040            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053041            31.12.20040131.12.201050            31.12.199330            31.12.20130231.12.201000090            31.12.2006  F04    31.12.201900300322607                                                   
612021093001053042            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053043            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053044            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053045            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053046            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053047            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053048            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203213709                                                   
612021093001053049            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053050            31.12.20040131.12.201050            31.12.199300            31.12.20170231.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053051            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901201244404                                                   
612021093001053052            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053053            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053054            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901101144404                                                   
612021093001053056            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053057            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901101144404                                                   
612021093001053058            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053059            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053060            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053061            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300323607                                                   
612021093001053062            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901201244404                                                   
612021093001053064            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203213709                                                   
612021093001053066            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900000055101                                                   
612021093001053067            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300324607                                                   
612021093001053068            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053069            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201300090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053070            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203213709                                                   
612021093001053071            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053072            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203213709                                                   
612021093001053073            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053074            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053075            31.12.20040131.12.201050            31.12.199330            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201900300322607                                                   
612021093001053076            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203213709                                                   
612021093001053077            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053078            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201901201244404                                                   
612021093001053079            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203213709                                                   
612021093001053080            31.12.20040131.12.201040            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
612021093001053081            31.12.20040131.12.201050            31.12.199300            31.12.20130331.12.201000090            31.12.2006  F04    31.12.201903203214709                                                   
